"genre_name","movie_title","revenue","release_date","rolling_avg_revenue"
"Crime","Midnight in the Garden of Good and Evil","25105255","1997-11-21","28274593.000000000000"
"Crime","Jackie Brown","39673162","1997-12-24","36898395.333333333333"
"Crime","Half Baked","17460020","1998-01-16","27412812.333333333333"
"Crime","Buffalo '66","2375097","1998-01-20","19836093.000000000000"
"Crime","Zero Effect","1980338","1998-01-30","7271818.333333333333"
"Crime","The Replacement Killers","19204929","1998-02-06","7853454.666666666667"
"Crime","Lock, Stock and Two Smoking Barrels","3897569","1998-03-05","8360945.333333333333"
"Crime","The Big Lebowski","46189568","1998-03-06","23097355.333333333333"
"Crime","Wild Things","67200000","1998-03-20","39095712.333333333333"
"Crime","The Newton Boys","76000000","1998-03-26","63129856.000000000000"
"Crime","Mercury Rising","0","1998-04-03","47733333.333333333333"
"Crime","Out of Sight","77745568","1998-06-26","51248522.666666666667"
"Crime","Lethal Weapon 4","285444603","1998-07-10","121063390.333333333333"
"Crime","The Negotiator","44547681","1998-07-29","135912617.33333333"
"Crime","Snake Eyes","103891409","1998-08-07","144627897.66666667"
"Crime","Safe Men","0","1998-08-17","49479696.666666666667"
"Crime","Very Bad Things","9898412","1998-09-11","37929940.333333333333"
"Crime","Rounders","22921898","1998-09-11","10940103.333333333333"
"Crime","Clay Pigeons","0","1998-09-25","10940103.333333333333"
"Crime","Ronin","41610884","1998-09-25","21510927.333333333333"
"Crime","The Siege","116672912","1998-11-06","52761265.333333333333"
"Crime","A Simple Plan","0","1998-12-11","52761265.333333333333"
"Crime","The Boondock Saints","30471","1999-01-22","38901127.666666666667"
"Crime","Payback","161626121","1999-02-05","53885530.666666666667"
"Crime","Speedway Junky","0","1999-02-11","53885530.666666666667"
"Crime","Office Space","12827813","1999-02-19","58151311.333333333333"
"Crime","8MM","96618699","1999-02-26","36482170.666666666667"
"Crime","Analyze This","176885658","1999-03-05","95444056.666666666667"
"Crime","The Corruptor","15156200","1999-03-12","96220185.666666666667"
"Crime","Go","28451622","1999-04-09","73497826.666666666667"
"Crime","The Limey","3193102","1999-05-15","15600308.000000000000"
"Crime","Austin Powers: The Spy Who Shagged Me","310940086","1999-06-08","114194936.666666666667"
"Crime","The General's Daughter","149705852","1999-06-18","154613013.33333333"
"Crime","Summer of Sam","0","1999-07-02","153548646.00000000"
"Crime","The Thomas Crown Affair","124305181","1999-08-06","91337011.000000000000"
"Crime","Mickey Blue Eyes","0","1999-08-16","41435060.333333333333"
"Crime","In Too Deep","14011454","1999-08-25","46105545.000000000000"
"Crime","Boys Don't Cry","11540607","1999-09-02","8517353.666666666667"
"Crime","Ghost Dog: The Way of the Samurai","0","1999-09-13","8517353.666666666667"
"Crime","Taxman","0","1999-09-16","3846869.000000000000"
"Crime","Blue Streak","117758500","1999-09-17","39252833.333333333333"
"Crime","Double Jeopardy","177841558","1999-09-24","98533352.666666666667"
"Crime","The Bone Collector","151493655","1999-11-04","149031237.66666667"
"Crime","Happy, Texas","1943649","1999-12-03","110426287.333333333333"
"Crime","The Green Mile","284600000","1999-12-10","146012434.66666667"
"Crime","The Talented Mr. Ripley","128798265","1999-12-25","138447304.66666667"
"Crime","Boiler Room","28780255","2000-02-18","147392840.00000000"
"Crime","The Whole Nine Yards","106371651","2000-02-18","87983390.333333333333"
"Crime","Drowning Mona","15427192","2000-03-03","50193032.666666666667"
"Crime","Romeo Must Die","91036760","2000-03-20","70945201.000000000000"
"Crime","The Skulls","35007180","2000-03-31","47157044.000000000000"
"Crime","American Psycho","34266564","2000-04-13","53436834.666666666667"
"Crime","The Yards","0","2000-04-27","23091248.000000000000"
"Crime","Frequency","68106245","2000-04-28","34124269.666666666667"
"Crime","Dancer in the Dark","40031879","2000-05-17","36046041.333333333333"
"Crime","Cecil B. Demented","0","2000-05-17","36046041.333333333333"
"Crime","Small Time Crooks","0","2000-05-19","13343959.666666666667"
"Crime","Big Momma's House","173959438","2000-05-31","57986479.333333333333"
"Crime","Gone in Sixty Seconds","237202299","2000-06-09","137053912.33333333"
"Crime","Shaft","107196498","2000-06-15","172786078.33333333"
"Crime","Bless the Child","0","2000-08-11","114799599.000000000000"
"Crime","The Art of War","30199105","2000-08-23","45798534.333333333333"
"Crime","Nueve Reinas","0","2000-08-31","10066368.333333333333"
"Crime","Snatch","83557872","2000-09-01","37918992.333333333333"
"Crime","The Way of the Gun","19125401","2000-09-08","34227757.666666666667"
"Crime","Nurse Betty","0","2000-09-08","34227757.666666666667"
"Crime","Brother","15250000","2000-09-09","11458467.000000000000"
"Crime","Sexy Beast","0","2000-09-13","5083333.333333333333"
"Crime","Get Carter","19412993","2000-10-06","11554331.000000000000"
"Crime","Requiem for a Dream","7390108","2000-10-27","8934367.000000000000"
"Crime","Lucky Numbers","0","2000-10-27","8934367.000000000000"
"Crime","Charlie's Angels","264105545","2000-11-02","90498551.000000000000"
"Crime","Miss Congeniality","212000000","2000-12-14","158701848.33333333"
"Crime","An Everlasting Piece","0","2000-12-22","158701848.33333333"
"Crime","Traffic","207515725","2000-12-27","139838575.00000000"
"Crime","The Pledge","29400000","2001-01-09","78971908.333333333333"
"Crime","Antitrust","18195610","2001-01-12","85037111.666666666667"
"Crime","Super Troopers","18492362","2001-01-18","22029324.000000000000"
"Crime","Saving Silverman","19351569","2001-02-09","18679847.000000000000"
"Crime","3000 Miles to Graceland","18720175","2001-02-23","18854702.000000000000"
"Crime","15 Minutes","56359980","2001-03-01","31477241.333333333333"
"Crime","The Mexican","147845033","2001-03-01","74308396.000000000000"
"Crime","Exit Wounds","79958599","2001-03-13","94721204.000000000000"
"Crime","Heartbreakers","0","2001-03-23","75934544.000000000000"
"Crime","Brigham City","852206","2001-03-30","26936935.000000000000"
"Crime","Blow","83282296","2001-04-04","28044834.000000000000"
"Crime","Along Came a Spider","105178561","2001-04-06","63104354.333333333333"
"Crime","Swordfish","147080413","2001-06-07","111847090.000000000000"
"Crime","Bully","480811","2001-06-15","84246595.000000000000"
"Crime","The Fast and the Furious","207283925","2001-06-22","118281716.333333333333"
"Crime","Baby Boy","29381649","2001-06-27","79048795.000000000000"
"Crime","Kiss of the Dragon","64437847","2001-07-06","100367807.000000000000"
"Crime","The Score","71069884","2001-07-13","54963126.666666666667"
"Crime","High Heels and Low Lifes","0","2001-07-16","45169243.666666666667"
"Crime","Rush Hour 2","347325802","2001-08-03","139465228.66666667"
"Crime","The Curse of the Jade Scorpion","0","2001-08-05","115775267.333333333333"
"Crime","Betty Fisher et autres histoires","0","2001-09-01","115775267.333333333333"
"Crime","Birthday Girl","0","2001-09-06","0.00000000000000000000"
"Crime","Knockaround Guys","12000000","2001-09-07","4000000.000000000000"
"Crime","Buffalo Soldiers","0","2001-09-08","4000000.000000000000"
"Crime","Training Day","104876233","2001-10-05","38958744.333333333333"
"Crime","Bandits","67631903","2001-10-12","57502712.000000000000"
"Crime","Corky Romano","23978402","2001-10-12","65495512.666666666667"
"Crime","Domestic Disturbance","54249294","2001-10-30","48619866.333333333333"
"Crime","Frailty","13110448","2001-11-17","30446048.000000000000"
"Crime","Spy Game","143049560","2001-11-18","70136434.000000000000"
"Crime","Novocaine","2025238","2001-11-23","52728415.333333333333"
"Crime","Ocean's Eleven","450717150","2001-12-07","198597316.00000000"
"Crime","The 51st State","14","2001-12-07","150914134.00000000"
"Crime","8 femmes","0","2002-01-08","150239054.66666667"
"Crime","Better Luck Tomorrow","0","2002-01-12","4.6666666666666667"
"Crime","Narc","12633747","2002-01-14","4211249.000000000000"
"Crime","Cidade de Deus","30641770","2002-02-05","14425172.333333333333"
"Crime","John Q","102244770","2002-02-15","48506762.333333333333"
"Crime","Death to Smoochy","0","2002-03-28","44295513.333333333333"
"Crime","Panic Room","196397415","2002-03-29","99547395.000000000000"
"Crime","High Crimes","63781810","2002-04-03","86726408.333333333333"
"Crime","Changing Lanes","94935764","2002-04-07","118371663.000000000000"
"Crime","Murder by Numbers","56714147","2002-04-19","71810573.666666666667"
"Crime","Deuces Wild","0","2002-05-03","50549970.333333333333"
"Crime","Irréversible","792","2002-05-22","18904979.666666666667"
"Crime","Insomnia","113714830","2002-05-24","37905207.333333333333"
"Crime","Spun","0","2002-06-01","37905207.333333333333"
"Crime","Road to Perdition","181001478","2002-07-12","98238769.333333333333"
"Crime","Austin Powers in Goldmember","296655431","2002-07-26","159218969.66666667"
"Crime","Blood Work","26199517","2002-08-04","167952142.00000000"
"Crime","Lilja 4-Ever","0","2002-08-23","107618316.000000000000"
"Crime","Ripley's Game","0","2002-09-02","8733172.333333333333"
"Crime","Dirty Pretty Things","0","2002-09-05","0.00000000000000000000"
"Crime","City By The Sea","22433915","2002-09-06","7477971.666666666667"
"Crime","Red Dragon","209196298","2002-09-29","77210071.000000000000"
"Crime","The Transporter","43928932","2002-10-02","91853048.333333333333"
"Crime","Auto Focus","2062066","2002-10-18","85062432.000000000000"
"Crime","Femme Fatale","16838910","2002-11-06","20943302.666666666667"
"Crime","Half Past Dead","0","2002-11-15","6300325.333333333333"
"Crime","Adaptation.","32801173","2002-12-06","16546694.333333333333"
"Crime","Analyze That","55003135","2002-12-06","29268102.666666666667"
"Crime","Dark Blue","9237470","2002-12-14","32347259.333333333333"
"Crime","Gangs of New York","193772504","2002-12-14","86004369.666666666667"
"Crime","25th Hour","13060843","2002-12-16","72023605.666666666667"
"Crime","Catch Me If You Can","352114312","2002-12-25","186315886.33333333"
"Crime","Chicago","306776732","2002-12-26","223983962.33333333"
"Crime","Confessions of a Dangerous Mind","33013805","2002-12-30","230634949.66666667"
"Crime","Kangaroo Jack","0","2003-01-17","113263512.333333333333"
"Crime","The R.M.","0","2003-01-31","11004601.666666666667"
"Crime","The Life of David Gale","38955598","2003-02-21","12985199.333333333333"
"Crime","Cradle 2 the Grave","56489558","2003-02-28","31815052.000000000000"
"Crime","The Hunted","34234008","2003-03-11","43226388.000000000000"
"Crime","The Good Thief","0","2003-04-03","30241188.666666666667"
"Crime","Malibu's Most Wanted","0","2003-04-10","11411336.000000000000"
"Crime","Basic","42792561","2003-04-18","14264187.000000000000"
"Crime","Confidence","0","2003-04-25","14264187.000000000000"
"Crime","Owning Mahowny","0","2003-05-02","14264187.000000000000"
"Crime","11:14","0","2003-05-16","0.00000000000000000000"
"Crime","Shade","0","2003-05-18","0.00000000000000000000"
"Crime","Swimming Pool","22441323","2003-05-18","7480441.000000000000"
"Crime","Les Invasions barbares","3432342","2003-05-21","8624555.000000000000"
"Crime","The Italian Job","176070171","2003-05-30","67314612.000000000000"
"Crime","2 Fast 2 Furious","236350661","2003-06-05","138617724.66666667"
"Crime","Grand Theft Parsons","0","2003-06-18","137473610.66666667"
"Crime","Veronica Guerin","1569918","2003-07-11","79306859.666666666667"
"Crime","Bad Boys II","273339556","2003-07-18","91636491.333333333333"
"Crime","S.W.A.T.","116643346","2003-08-08","130517606.666666666667"
"Crime","Thirteen","4601043","2003-08-20","131527981.666666666667"
"Crime","Civil Brand","0","2003-08-29","40414796.333333333333"
"Crime","Intolerable Cruelty","119940815","2003-09-02","41513952.666666666667"
"Crime","Party Monster","742898","2003-09-05","40227904.333333333333"
"Crime","21 Grams","60427839","2003-09-06","60370517.333333333333"
"Crime","Out of Time","55495563","2003-10-03","38888766.666666666667"
"Crime","Mystic River","156822020","2003-10-07","90915140.666666666667"
"Crime","Kill Bill: Vol. 1","180949000","2003-10-10","131088861.000000000000"
"Crime","Wonderland","2466444","2003-10-23","113412488.000000000000"
"Crime","The Singing Detective","0","2003-10-24","61138481.333333333333"
"Crime","Monster","60378584","2003-11-16","20948342.666666666667"
"Crime","Bad Santa","76488889","2003-11-26","45622491.000000000000"
"Crime","Mean Creek","603943","2004-01-15","45823805.333333333333"
"Crime","María, llena eres de gracia","0","2004-01-18","25697610.666666666667"
"Crime","The Big Bounce","6808550","2004-01-30","2470831.000000000000"
"Crime","功夫","100914445","2004-02-10","35907665.000000000000"
"Crime","Starsky & Hutch","170268750","2004-03-05","92663915.000000000000"
"Crime","The Ladykillers","0","2004-03-25","90394398.333333333333"
"Crime","The Whole Ten Yards","26155781","2004-04-07","65474843.666666666667"
"Crime","The Punisher","54700105","2004-04-15","26951962.000000000000"
"Crime","Kill Bill: Vol. 2","152159461","2004-04-16","77671782.333333333333"
"Crime","Man on Fire","130293714","2004-04-23","112384426.666666666667"
"Crime","Freeze Frame","0","2004-05-01","94151058.333333333333"
"Crime","Mindhunters","21148829","2004-05-07","50480847.666666666667"
"Crime","Catwoman","82102379","2004-07-22","34417069.333333333333"
"Crime","Collateral","217764291","2004-08-04","107005166.333333333333"
"Crime","Suspect Zero","13000000","2004-08-27","104288890.000000000000"
"Crime","Cellular","56422687","2004-09-06","95728992.666666666667"
"Crime","Malevolence","0","2004-09-10","23140895.666666666667"
"Crime","Dead Man's Shoes","0","2004-09-29","18807562.333333333333"
"Crime","Layer Cake","11850214","2004-09-30","3950071.333333333333"
"Crime","Saw","103911669","2004-10-01","38587294.333333333333"
"Crime","Vera Drake","0","2004-10-22","38587294.333333333333"
"Crime","After the Sunset","61347797","2004-11-12","55086488.666666666667"
"Crime","Ocean's Twelve","362744280","2004-12-09","141364025.66666667"
"Crime","Dear Wendy","0","2005-01-22","141364025.66666667"
"Crime","Unleashed","50871113","2005-02-02","137871797.66666667"
"Crime","Be Cool","95226116","2005-03-04","48699076.333333333333"
"Crime","Hostage","77944725","2005-03-09","74680651.333333333333"
"Crime","Sin City","158733820","2005-04-01","110634887.000000000000"
"Crime","The Interpreter","162944923","2005-04-08","133207822.666666666667"
"Crime","King's Ransom","0","2005-04-22","107226247.666666666667"
"Crime","xXx: State of the Union","71073932","2005-04-27","78006285.000000000000"
"Crime","The Matador","17297244","2005-05-12","29457058.666666666667"
"Crime","Batman Begins","374218673","2005-06-10","154196616.33333333"
"Crime","The Devil's Rejects","0","2005-07-22","130505305.666666666667"
"Crime","Transporter 2","85167639","2005-08-02","153128770.66666667"
"Crime","Four Brothers","92374674","2005-08-11","59180771.000000000000"
"Crime","ต้มยำกุ้ง","27165581","2005-08-11","68235964.666666666667"
"Crime","Tsotsi","9879971","2005-08-18","43140075.333333333333"
"Crime","Kiss Kiss Bang Bang","15785148","2005-09-05","17610233.333333333333"
"Crime","The Man","12382362","2005-09-08","12682493.666666666667"
"Crime","The Exorcism of Emily Rose","144216468","2005-09-09","57461326.000000000000"
"Crime","Harsh Times","5967038","2005-09-11","54188622.666666666667"
"Crime","Slow Burn","1237615","2005-09-12","50473707.000000000000"
"Crime","Lord of War","24127895","2005-09-16","10444182.666666666667"
"Crime","Domino","22944502","2005-09-22","16103337.333333333333"
"Crime","Oliver Twist","42093706","2005-09-23","29722034.333333333333"
"Crime","A History of Violence","60740827","2005-09-23","41926345.000000000000"
